customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2329,Donny,Stiven,Female,7,1957-12-19,65.0,60-70,Computer Systems Analyst II,IT,Affluent Customer,N,No,20.0
2330,Claresta,Bonnor,Female,5,1990-01-17,33.0,30-40,Account Coordinator,Property,Mass Customer,N,No,9.0
2331,Marybelle,Antal,Female,48,1963-04-11,59.0,50-60,Database Administrator III,Financial Services,Mass Customer,N,Yes,10.0
2332,Jeff,Goodere,Male,99,1977-04-20,45.0,40-50,Developer III,Property,High Net Worth,N,Yes,10.0
2333,Ives,Adolfson,Male,82,1966-04-19,56.0,50-60,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10.0
2334,Zebulen,Hefford,Male,30,1996-03-16,26.0,20-30,Food Chemist,Health,Affluent Customer,N,No,5.0
2336,Karney,Labrone,Male,59,1978-01-19,45.0,40-50,Dental Hygienist,Health,Affluent Customer,N,No,17.0
2337,Odilia,Bick,Female,47,2000-01-11,23.0,20-30,Programmer Analyst II,Health,Mass Customer,N,No,1.0
2338,Clarie,Hackworth,Female,13,1986-11-28,36.0,30-40,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0
2339,Damien,Haddeston,Male,3,1958-12-28,64.0,60-70,Web Designer II,Property,Affluent Customer,N,Yes,16.0
2340,Joachim,Amer,Male,33,1978-03-29,44.0,40-50,Research Assistant IV,Health,Mass Customer,N,Yes,16.0
2343,Wilhelm,Corteis,Male,6,1959-03-24,63.0,60-70,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5.0
2344,Wat,Robelin,Male,93,1993-03-04,29.0,20-30,Nurse,Financial Services,Mass Customer,N,Yes,7.0
2345,Arden,Godard,Female,50,1986-07-15,36.0,30-40,Systems Administrator I,Retail,Affluent Customer,N,Yes,3.0
2348,Keeley,Winslet,Female,2,1957-11-07,65.0,60-70,Web Designer IV,Manufacturing,Mass Customer,N,No,16.0
2349,Julee,Garwell,Female,23,1979-03-05,43.0,40-50,Executive Secretary,Telecommunications,High Net Worth,N,No,3.0
2351,Felicity,Beirne,Female,35,1992-03-15,30.0,20-30,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0
2353,Lyn,Luquet,Male,93,1978-12-27,44.0,40-50,Health Coach IV,Health,Affluent Customer,N,Yes,12.0
2354,Tammie,Fisbey,Female,99,1958-12-19,64.0,60-70,Product Engineer,Retail,Mass Customer,N,No,17.0
2355,Shaughn,,Male,87,1993-12-19,29.0,20-30,Operator,Manufacturing,Mass Customer,N,Yes,4.0
2356,Arluene,Manchester,Female,58,1994-12-17,28.0,20-30,Geological Engineer,Manufacturing,Affluent Customer,N,No,3.0
2357,Lisette,Mingardi,Female,39,1962-10-15,60.0,50-60,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0
2358,Ave,Peatt,Male,26,1959-05-01,63.0,60-70,Senior Sales Associate,Retail,High Net Worth,N,Yes,15.0
2359,Merlina,Bream,Female,80,1986-03-25,36.0,30-40,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7.0
2360,Karleen,McGenn,Female,0,1974-11-03,48.0,40-50,VP Accounting,Financial Services,High Net Worth,N,Yes,5.0
2362,Herbie,Machans,Male,49,1972-06-05,50.0,40-50,Developer II,Financial Services,Affluent Customer,N,Yes,19.0
2363,Bobby,Farmiloe,Male,92,1983-12-30,39.0,30-40,Nurse,Entertainment,Mass Customer,N,Yes,16.0
2365,Lauretta,Furmonger,Female,2,1998-10-18,24.0,20-30,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3.0
2366,Idette,Mapam,Female,51,1975-06-15,47.0,40-50,Web Designer I,Health,Mass Customer,N,Yes,15.0
2367,Lorne,Sabin,Male,40,1957-05-22,65.0,60-70,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16.0
2368,Rowe,Losbie,Female,98,1993-01-22,30.0,20-30,Chemical Engineer,Manufacturing,Mass Customer,N,No,10.0
2369,Averyl,Gosz,Female,80,1996-10-28,26.0,20-30,Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0
2370,Juliane,Calltone,Female,35,1996-03-19,26.0,20-30,Analyst Programmer,Property,High Net Worth,N,No,7.0
2371,Rory,Lokier,Female,22,1966-11-18,56.0,50-60,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8.0
2372,Jim,Shoppee,Male,14,1977-09-10,45.0,40-50,Clinical Specialist,Health,Affluent Customer,N,No,10.0
2373,Cordy,Readshall,Female,51,1982-05-22,40.0,30-40,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16.0
2374,Dolf,Baudichon,Male,6,1993-06-15,29.0,20-30,Design Engineer,Financial Services,Mass Customer,N,No,9.0
2375,Alika,Milbourne,Female,21,1987-03-17,35.0,30-40,Sales Representative,Retail,Affluent Customer,N,No,8.0
2377,Kristien,Dunne,Female,29,1998-10-02,24.0,20-30,Analog Circuit Design manager,IT,High Net Worth,N,No,2.0
2378,Aggi,Farncombe,Female,41,1994-04-25,28.0,20-30,Research Assistant II,Manufacturing,Affluent Customer,N,No,1.0
2379,Trixie,Piscopiello,Female,85,1981-05-05,41.0,40-50,Occupational Therapist,Health,Affluent Customer,N,Yes,15.0
2380,Merissa,Milella,Female,44,1956-04-09,66.0,60-70,Technical Writer,Retail,Mass Customer,N,Yes,15.0
2381,Dulsea,Pladen,Female,91,1973-02-12,50.0,40-50,Programmer I,Argiculture,Affluent Customer,N,Yes,5.0
2382,Turner,Huggens,Male,79,1971-07-05,51.0,50-60,Accounting Assistant III,Retail,Mass Customer,N,Yes,4.0
2383,Zaria,Eberz,Female,34,1978-09-15,44.0,40-50,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0
2384,Garey,Letrange,Male,96,1961-07-16,61.0,60-70,Operator,Health,High Net Worth,N,Yes,6.0
2385,Gaultiero,Lissenden,Male,70,1958-12-17,64.0,60-70,Dental Hygienist,Health,Mass Customer,N,No,8.0
2386,Adrianne,Lowerson,Female,93,1997-07-06,25.0,20-30,Compensation Analyst,Financial Services,Mass Customer,N,No,2.0
2388,Quincy,Weben,Male,84,1997-05-28,25.0,20-30,Cost Accountant,Financial Services,Mass Customer,N,No,1.0
2389,Sibyl,Gudge,Male,18,1973-12-28,49.0,40-50,Desktop Support Technician,Retail,High Net Worth,N,No,7.0
2390,Tonya,Nealand,Female,48,1964-05-06,58.0,50-60,Legal Assistant,Property,Mass Customer,N,No,12.0
2391,Corny,Millott,Female,72,1961-04-22,61.0,60-70,Nurse Practicioner,Health,Mass Customer,N,No,14.0
2392,Isadora,Gronaller,Female,48,2001-01-11,22.0,20-30,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2.0
2393,Dorian,Colledge,Female,68,1981-06-21,41.0,40-50,Registered Nurse,Health,High Net Worth,N,Yes,11.0
2396,Elmira,Wildblood,Female,40,1973-08-02,49.0,40-50,Recruiter,Retail,Affluent Customer,N,Yes,7.0
2397,Cassius,Birchenough,Male,33,1985-06-10,37.0,30-40,Analyst Programmer,Retail,Affluent Customer,N,Yes,4.0
2398,Mirelle,,Female,6,2000-10-11,22.0,20-30,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1.0
2399,Devonne,McPolin,Female,20,1980-06-11,42.0,40-50,Software Consultant,Manufacturing,High Net Worth,N,Yes,14.0
2400,Lindsay,Stollsteiner,Male,73,1978-02-28,45.0,40-50,Office Assistant III,Property,Mass Customer,N,Yes,22.0
2402,Merrielle,Strafen,Female,99,1957-06-07,65.0,60-70,Cost Accountant,Financial Services,Mass Customer,N,Yes,8.0
2403,Karalee,Tremlett,Female,41,1977-10-25,45.0,40-50,Technical Writer,Financial Services,Affluent Customer,N,No,12.0
2404,Conney,Grouse,Male,13,1960-03-14,62.0,60-70,Graphic Designer,Retail,Mass Customer,N,No,6.0
2407,Merrily,,Female,24,1959-03-30,63.0,60-70,Other,Financial Services,High Net Worth,N,Yes,6.0
2408,Celestia,,Female,38,1955-10-10,67.0,60-70,VP Marketing,Health,Mass Customer,N,No,16.0
2409,Carolan,Ortler,Female,23,1989-07-13,33.0,30-40,Other,Health,Mass Customer,N,No,12.0
2410,Eugenia,Verey,Female,75,1974-08-24,48.0,40-50,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21.0
2411,Casey,McDade,Male,0,1964-05-27,58.0,50-60,Technical Writer,Financial Services,High Net Worth,N,No,13.0
2412,Tiffi,Havercroft,Female,77,1981-05-26,41.0,40-50,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8.0
2413,Abbey,Murrow,Male,27,1943-08-11,79.0,70-80,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17.0
2415,Tanner,Harp,Male,56,1978-11-05,44.0,40-50,Web Designer II,Manufacturing,Mass Customer,N,No,3.0
2416,Eberhard,Shalcras,Male,19,1959-12-29,63.0,60-70,Office Assistant I,Health,Affluent Customer,N,No,16.0
2418,Elspeth,Brazil,Female,82,1970-04-05,52.0,50-60,Software Engineer III,Property,Mass Customer,N,Yes,13.0
2419,Aron,Karlsen,Male,96,1978-07-04,44.0,40-50,Physical Therapy Assistant,Property,High Net Worth,N,No,9.0
2420,Celie,Guyers,Female,10,1976-08-26,46.0,40-50,Staff Scientist,Financial Services,High Net Worth,N,No,16.0
2421,Marilee,Garbott,Female,54,1954-08-16,68.0,60-70,Research Nurse,Health,Affluent Customer,N,Yes,13.0
2422,Crysta,Woliter,Female,96,1978-11-30,44.0,40-50,Librarian,Entertainment,High Net Worth,N,No,13.0
2423,Lenci,Symcox,Male,49,1981-02-20,42.0,40-50,Professor,IT,Mass Customer,N,Yes,20.0
2429,Emeline,Baldi,Female,54,1980-11-11,42.0,40-50,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3.0
2431,Alvy,Tyndall,Male,15,1999-12-24,23.0,20-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2.0
2432,Ebba,Melhuish,Female,67,1981-02-21,42.0,40-50,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5.0
2435,Orly,Ceney,Female,69,1961-08-12,61.0,60-70,Account Coordinator,Manufacturing,Mass Customer,N,No,14.0
2436,Jaymie,Wellesley,Male,37,1986-03-21,36.0,30-40,Help Desk Technician,IT,Mass Customer,N,No,4.0
2437,Simonette,Cressingham,Female,90,1977-05-01,45.0,40-50,Marketing Manager,Financial Services,Mass Customer,N,Yes,18.0
2438,Lorianne,Ethersey,Female,76,1983-01-29,40.0,30-40,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4.0
2439,Shelly,Yakebovitch,Female,44,1967-10-02,55.0,50-60,Other,Manufacturing,Affluent Customer,N,No,15.0
2440,Lethia,Juanes,Female,17,1959-09-21,63.0,60-70,Engineer II,Manufacturing,Affluent Customer,N,No,8.0
2441,Loutitia,Pinkie,Female,52,1959-03-29,63.0,60-70,Other,Property,High Net Worth,N,Yes,5.0
2442,Odie,Enrrico,Male,8,1957-10-13,65.0,60-70,Social Worker,Health,Affluent Customer,N,Yes,17.0
2443,Towny,Python,Male,30,1990-02-13,33.0,30-40,Computer Systems Analyst I,Property,High Net Worth,N,No,20.0
2444,Emmet,Cristoforo,Male,22,1977-05-13,45.0,40-50,Associate Professor,Manufacturing,High Net Worth,N,No,11.0
2445,Johnnie,Prujean,Male,46,1976-03-11,46.0,40-50,Quality Control Specialist,Retail,Affluent Customer,N,No,18.0
2446,Lovell,Kiss,Male,33,1956-09-07,66.0,60-70,Other,Retail,Affluent Customer,N,No,17.0
2448,Lorri,Iston,Female,5,1992-12-18,30.0,20-30,Structural Analysis Engineer,Property,High Net Worth,N,No,10.0
2450,Jayson,Breheny,Male,64,1974-06-21,48.0,40-50,Structural Engineer,Retail,Affluent Customer,N,Yes,7.0
2451,Upton,Orford,Male,33,1973-03-09,49.0,40-50,Editor,Argiculture,Affluent Customer,N,Yes,18.0
2452,Sophronia,Yerrill,Female,93,1975-07-24,47.0,40-50,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17.0
2453,Ruthe,Campe,Female,22,1992-08-05,30.0,20-30,Safety Technician II,Telecommunications,High Net Worth,N,No,9.0
2454,Gene,Brome,Female,81,1960-02-13,63.0,60-70,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0
2455,Kathe,Heatlie,Female,64,1977-10-09,45.0,40-50,Other,Manufacturing,Mass Customer,N,No,21.0
2457,Benito,Vearnals,Male,70,1975-04-12,47.0,40-50,Developer IV,IT,High Net Worth,N,Yes,15.0
2458,Leilah,Liddel,Female,73,1964-04-20,58.0,50-60,Media Manager II,Manufacturing,High Net Worth,N,Yes,5.0
2459,Jeanna,Naulls,Female,67,1986-01-10,37.0,30-40,Quality Engineer,Manufacturing,High Net Worth,N,No,18.0
2460,Mick,Boutellier,Male,88,1976-05-17,46.0,40-50,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12.0
2462,Fletcher,Hutchens,Male,17,1980-07-05,42.0,40-50,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21.0
2463,Krystle,Jovicevic,Female,54,1978-01-30,45.0,40-50,Pharmacist,Health,Mass Customer,N,No,12.0
2464,Cleve,Jindrak,Male,78,1983-04-06,39.0,30-40,Speech Pathologist,Retail,Mass Customer,N,No,6.0
2466,Araldo,Klamp,Male,62,1980-10-04,42.0,40-50,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16.0
2467,Ynez,Fawloe,Female,71,1975-07-15,47.0,40-50,Engineer III,Manufacturing,Affluent Customer,N,Yes,4.0
2468,Parker,Barenskie,Male,51,1995-12-12,27.0,20-30,Marketing Assistant,Retail,High Net Worth,N,No,1.0
2470,Roy,Dunaway,Male,70,1957-07-04,65.0,60-70,Other,Argiculture,Mass Customer,N,No,13.0
2471,Noland,Bresland,Male,55,1978-12-20,44.0,40-50,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0
2472,Mathias,Element,Male,99,1989-06-02,33.0,30-40,Product Engineer,Health,High Net Worth,N,Yes,16.0
2473,Davon,,Male,50,1970-05-10,52.0,50-60,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13.0
2474,Chrysa,Burrett,Female,59,1980-06-08,42.0,40-50,Executive Secretary,Argiculture,High Net Worth,N,Yes,6.0
2476,Hal,Braddon,Male,13,1956-09-25,66.0,60-70,Administrative Officer,Property,High Net Worth,N,No,17.0
2477,Barney,Tilling,Male,25,1977-03-23,45.0,40-50,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
2478,Andreas,Lamke,Male,85,1966-07-07,56.0,50-60,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10.0
2479,Helge,Voller,Female,81,1996-11-06,26.0,20-30,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0
2480,Adey,Shevlin,Female,3,1971-12-26,51.0,50-60,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16.0
2481,Amber,Ruslin,Female,71,1979-01-20,44.0,40-50,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12.0
2482,Regan,Siemens,Male,95,1953-12-10,69.0,60-70,Pharmacist,Health,Mass Customer,N,Yes,10.0
2483,Greta,Cotterrill,Female,54,1987-06-06,35.0,30-40,Other,Manufacturing,Mass Customer,N,No,10.0
2484,Elise,Slimm,Female,77,1979-10-03,43.0,40-50,Senior Quality Engineer,Property,Mass Customer,N,Yes,14.0
2486,Alaine,Halbord,Female,77,1954-03-09,68.0,60-70,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0
2487,Elton,Piggford,Male,92,1978-01-13,45.0,40-50,Operator,IT,Affluent Customer,N,Yes,14.0
2488,Idalia,Braunton,Female,32,1988-11-17,34.0,30-40,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0
2489,Emma,Mates,Female,42,1976-06-12,46.0,40-50,Speech Pathologist,Retail,Mass Customer,N,No,15.0
2490,Clint,Krause,Male,28,1987-10-01,35.0,30-40,Other,Health,Mass Customer,N,Yes,5.0
2491,Tabbie,Turone,Male,74,1977-05-08,45.0,40-50,Clinical Specialist,Health,Mass Customer,N,No,14.0
2492,Gayelord,Lipman,Male,35,1974-02-01,49.0,40-50,Design Engineer,Manufacturing,High Net Worth,N,No,9.0
2493,Rey,Collum,Male,56,1981-08-19,41.0,40-50,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17.0
2494,Donella,Emm,Female,98,1974-08-08,48.0,40-50,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16.0
2495,Gwenore,Suero,Female,89,1953-11-12,69.0,60-70,Assistant Professor,IT,Affluent Customer,N,No,17.0
2496,Lew,Wittleton,Male,29,1980-08-26,42.0,40-50,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0
2497,Gustav,Aaronsohn,Male,33,1969-04-05,53.0,50-60,Administrative Assistant IV,Property,Affluent Customer,N,No,12.0
2498,Rosana,Emmatt,Female,70,1978-02-02,45.0,40-50,Software Test Engineer III,Retail,High Net Worth,N,No,8.0
2499,Doll,Tschirschky,Female,77,1973-08-30,49.0,40-50,Account Representative I,Retail,Mass Customer,N,No,14.0
2500,Micky,Livings,Female,35,1957-12-18,65.0,60-70,Senior Developer,Property,High Net Worth,N,Yes,17.0
2501,Ora,Meaddowcroft,Female,80,1971-07-12,51.0,50-60,Actuary,Financial Services,Mass Customer,N,Yes,10.0
2502,Concordia,Mussington,Female,6,1964-08-23,58.0,50-60,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11.0
2503,Devlin,Laneham,Male,80,1967-07-16,55.0,50-60,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10.0
2504,Aloysius,Huffer,Male,52,2000-04-29,22.0,20-30,Other,Property,Mass Customer,N,No,2.0
2505,Myrah,McCarry,Female,45,1980-08-25,42.0,40-50,VP Marketing,Financial Services,High Net Worth,N,No,3.0
2506,Arlana,Ferrick,Female,97,1955-01-20,68.0,60-70,Other,Health,Affluent Customer,N,No,9.0
2507,Alysa,Galilee,Female,77,1986-06-25,36.0,30-40,Biostatistician III,Health,Affluent Customer,N,Yes,8.0
2509,Danya,Beadles,Male,99,1971-07-07,51.0,50-60,Help Desk Technician,Financial Services,Mass Customer,N,No,7.0
2510,Nealson,Lowdham,Male,43,1973-04-10,49.0,40-50,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7.0
2511,Jedidiah,Daulby,Male,20,1991-07-12,31.0,30-40,Technical Writer,Financial Services,Mass Customer,N,Yes,4.0
2513,Rustie,Ligoe,Male,55,1978-07-31,44.0,40-50,Structural Analysis Engineer,Property,Mass Customer,N,No,12.0
2514,Vincenty,Sayer,Male,25,1975-08-11,47.0,40-50,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,17.0
2515,Manya,,Female,24,1995-03-07,27.0,20-30,Other,Retail,Affluent Customer,N,Yes,3.0
2516,Zoe,Kiddye,Female,42,1967-05-27,55.0,50-60,Registered Nurse,Health,Mass Customer,N,No,19.0
2517,Rozanna,Kegan,Female,1,1978-10-19,44.0,40-50,Research Nurse,Health,Mass Customer,N,Yes,9.0
2519,Ryon,Dalliston,Male,76,1979-10-17,43.0,40-50,Senior Developer,Manufacturing,Mass Customer,N,Yes,5.0
2520,Gabie,Skett,Male,71,1974-05-27,48.0,40-50,Accountant III,Retail,Affluent Customer,N,Yes,10.0
2521,Kellia,Martugin,Female,35,1999-08-29,23.0,20-30,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3.0
2523,Lauree,Shewery,Female,28,1961-10-29,61.0,60-70,VP Marketing,Financial Services,Mass Customer,N,Yes,9.0
2524,Rustie,Kingsland,Male,84,1969-05-29,53.0,50-60,Help Desk Technician,Retail,Mass Customer,N,Yes,8.0
2525,Hans,Ison,Male,25,1992-10-03,30.0,20-30,Cost Accountant,Financial Services,Mass Customer,N,No,8.0
2526,Izaak,Dopson,Male,89,1969-02-01,54.0,50-60,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8.0
2528,Cassie,Toffaloni,Male,81,1978-09-23,44.0,40-50,Senior Editor,Financial Services,Affluent Customer,N,No,15.0
2529,Ben,Laidler,Male,81,1954-05-11,68.0,60-70,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10.0
2530,Engracia,Foulcher,Female,63,1960-08-03,62.0,60-70,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18.0
2531,Brendan,Verbeke,Male,48,1981-08-20,41.0,40-50,Teacher,Property,High Net Worth,N,Yes,8.0
2532,Milli,Hubbert,Female,27,1969-05-01,53.0,50-60,Other,Manufacturing,Mass Customer,N,No,11.0
2533,Harper,Ioannidis,Male,11,1993-07-26,29.0,20-30,Speech Pathologist,Health,Affluent Customer,N,Yes,5.0
2534,Estelle,Lithgow,Female,70,1965-06-21,57.0,50-60,Research Associate,Manufacturing,Affluent Customer,N,Yes,12.0
2535,Butch,Broadnicke,Male,53,1981-08-20,41.0,40-50,Accountant III,Financial Services,Affluent Customer,N,No,13.0
2536,Aigneis,Brignall,Female,71,1964-06-10,58.0,50-60,Associate Professor,Health,Mass Customer,N,Yes,16.0
2539,Tracie,Ashdown,Male,68,1967-04-22,55.0,50-60,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12.0
2541,Cleveland,Islep,Male,17,2000-03-14,22.0,20-30,Software Engineer II,Financial Services,High Net Worth,N,Yes,2.0
2542,Amanda,Leverington,Female,43,1966-03-11,56.0,50-60,Accounting Assistant I,Property,Affluent Customer,N,Yes,12.0
2544,Ellery,Bowra,Male,73,1988-01-31,35.0,30-40,VP Marketing,Manufacturing,Mass Customer,N,Yes,16.0
2545,Grayce,Aumerle,Female,33,1978-04-11,44.0,40-50,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16.0
2546,Marinna,Hancke,Female,45,1980-04-10,42.0,40-50,Assistant Professor,Manufacturing,High Net Worth,N,No,11.0
2547,Aili,Scruby,Female,91,1985-07-08,37.0,30-40,Social Worker,Health,Mass Customer,N,Yes,14.0
2549,Mike,Geggus,Male,12,1998-08-07,24.0,20-30,Pharmacist,Health,Mass Customer,N,Yes,4.0
2550,Dionysus,Elmhurst,Male,34,1997-08-12,25.0,20-30,Pharmacist,Health,Mass Customer,N,Yes,4.0
2552,Allard,Skipton,Male,1,1973-11-02,49.0,40-50,Other,Manufacturing,Affluent Customer,N,Yes,17.0
2555,Brad,Tenman,Male,43,1976-09-19,46.0,40-50,Health Coach IV,Health,Affluent Customer,N,No,11.0
2556,Chucho,Francey,Male,39,1988-08-11,34.0,30-40,Other,Health,Mass Customer,N,Yes,15.0
2558,Imojean,Bosquet,Female,84,1974-10-19,48.0,40-50,Other,Health,High Net Worth,N,Yes,20.0
2559,Fulvia,Bernini,Female,7,1969-06-21,53.0,50-60,Assistant Media Planner,Entertainment,High Net Worth,N,No,8.0
2561,Elga,McWard,Female,44,1963-09-06,59.0,50-60,Other,Manufacturing,High Net Worth,N,Yes,15.0
2562,Boonie,Withams,Male,98,1980-09-26,42.0,40-50,Internal Auditor,Retail,Mass Customer,N,No,13.0
2564,Bell,Carley,Female,18,1976-04-29,46.0,40-50,Engineer III,Health,Mass Customer,N,No,15.0
2565,Joannes,Harbron,Female,62,1969-08-17,53.0,50-60,Junior Executive,Health,Affluent Customer,N,Yes,9.0
2566,Nani,Brilleman,Female,48,1996-10-29,26.0,20-30,Accountant II,Entertainment,Affluent Customer,N,Yes,6.0
2567,Tobe,Spirit,Male,97,1975-01-13,48.0,40-50,Systems Administrator IV,Financial Services,Mass Customer,N,No,22.0
2568,Anna-diana,Slyne,Female,42,1983-02-16,40.0,30-40,Staff Scientist,Manufacturing,Mass Customer,N,No,18.0
2569,Sig,Sellan,Male,62,1985-05-03,37.0,30-40,VP Quality Control,Retail,Mass Customer,N,No,16.0
2570,Hirsch,Peele,Male,13,1977-09-10,45.0,40-50,Professor,Financial Services,Mass Customer,N,Yes,18.0
2571,Chariot,Keefe,Male,97,1986-11-17,36.0,30-40,Internal Auditor,Health,Affluent Customer,N,Yes,7.0
2572,Sheila,McInulty,Female,30,1980-12-30,42.0,40-50,Engineer III,Financial Services,Mass Customer,N,No,13.0
2574,Humfrey,Boyse,Male,73,1979-12-21,43.0,40-50,Other,Manufacturing,Mass Customer,N,No,4.0
2575,Hagan,Abrahmer,Male,87,1974-06-07,48.0,40-50,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16.0
2576,Lotty,Szubert,Female,15,1959-05-30,63.0,60-70,Associate Professor,Manufacturing,Mass Customer,N,No,13.0
2578,Felice,McVane,Male,49,1991-02-27,32.0,30-40,Tax Accountant,Retail,High Net Worth,N,No,3.0
2579,Celka,Demsey,Female,35,1970-12-31,52.0,50-60,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16.0
2580,Kalinda,,Female,27,1988-07-04,34.0,30-40,Teacher,Financial Services,Mass Customer,N,Yes,13.0
2581,Gwenette,Appleton,Female,49,1974-06-10,48.0,40-50,Other,Manufacturing,Affluent Customer,N,Yes,11.0
2582,Harv,Pavey,Male,98,1977-08-10,45.0,40-50,Director of Sales,Health,Mass Customer,N,No,7.0
